fips,st,county,name,pop,lat,lon,metro,income_family,price_m2,median_price,sales,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4
16051,ID,Jefferson County,"Jefferson County, ID",31385,43.8421,-112.3487,1,103000,2002.7,432366,367,1035,1087,1311,1837,2202
16053,ID,Jerome County,"Jerome County, ID",24475,42.6839,-114.2303,1,80100,2490.4,343625,219,773,900,1127,1552,1893
16055,ID,Kootenai County,"Kootenai County, ID",173395,47.6743,-116.7012,1,97500,3390.7,569504,3566,1001,1226,1460,2046,2452
16057,ID,Latah County,"Latah County, ID",39870,46.8077,-116.755,1,95600,2688.6,454420,312,722,783,942,1320,1582
16059,ID,Lemhi County,"Lemhi County, ID",8045,45.0337,-113.9122,1,79100,2759.0,456939,74,719,820,933,1256,1567
16061,ID,Lewis County,"Lewis County, ID",3630,46.2918,-116.2736,1,68600,1866.2,250979,34,707,711,933,1307,1567
16063,ID,Lincoln County,"Lincoln County, ID",5205,43.0041,-114.1395,1,79300,2090.7,308427,45,719,843,933,1307,1567
16065,ID,Madison County,"Madison County, ID",52485,43.7709,-111.6494,1,68500,2130.1,398289,285,873,907,1004,1407,1650
16067,ID,Minidoka County,"Minidoka County, ID",21625,42.9425,-113.5783,1,83500,2319.6,335324,210,719,788,933,1307,1567
16069,ID,Nez Perce County,"Nez Perce County, ID",42200,46.3909,-116.8492,1,87100,2257.9,389905,463,915,921,1208,1693,2029
16071,ID,Oneida County,"Oneida County, ID",4570,42.1983,-112.4936,1,89500,1952.1,352602,49,748,756,970,1359,1629
16073,ID,Owyhee County,"Owyhee County, ID",12045,42.536,-116.1869,1,108800,2936.1,398432,94,1300,1534,1838,2575,3080
16075,ID,Payette County,"Payette County, ID",25570,44.0341,-116.8177,1,81600,2611.6,381615,379,731,736,965,1352,1567
16077,ID,Power County,"Power County, ID",7920,42.6258,-112.7628,1,75800,1758.2,378267,48,676,752,986,1382,1655
16079,ID,Shoshone County,"Shoshone County, ID",13400,47.261,-116.0,1,72200,2170.0,292577,241,680,745,977,1217,1641
16081,ID,Teton County,"Teton County, ID",11815,43.7747,-111.2252,1,116100,5315.6,902075,274,935,997,1188,1621,1995
16083,ID,Twin Falls County,"Twin Falls County, ID",90590,42.3333,-114.679,1,84800,2536.2,376913,1098,881,979,1285,1801,2158
16085,ID,Valley County,"Valley County, ID",11830,44.7579,-115.7096,1,104200,4982.2,755682,368,833,976,1081,1515,1815
16087,ID,Washington County,"Washington County, ID",10610,44.4437,-116.783,1,70200,2523.5,359250,124,784,790,1036,1311,1740
17001,IL,Adams County,"Adams County, IL",65585,39.9766,-91.1927,1,93100,1189.0,173431,798,669,749,975,1261,1319
17003,IL,Alexander County,"Alexander County, IL",5260,37.2215,-89.3602,1,98100,646.0,110683,24,747,794,985,1380,1654
17005,IL,Bond County,"Bond County, IL",16750,38.8845,-89.4341,1,93600,1180.1,187231,127,597,787,871,1060,1208
17007,IL,Boone County,"Boone County, IL",53460,42.326,-88.8234,1,86400,1548.7,276650,579,810,900,1181,1561,1603
17009,IL,Brown County,"Brown County, IL",6335,39.9728,-90.7778,1,92500,1073.4,140663,39,649,721,946,1140,1347
17011,IL,Bureau County,"Bureau County, IL",33205,41.4073,-89.5305,1,89100,1158.9,153331,251,662,736,965,1191,1414
17013,IL,Calhoun County,"Calhoun County, IL",4470,39.3183,-90.7052,1,111400,1048.5,146974,25,951,984,1215,1570,1806
17015,IL,Carroll County,"Carroll County, IL",15595,42.0639,-89.9363,1,84000,980.9,165841,227,707,712,870,1133,1389
17017,IL,Cass County,"Cass County, IL",12955,39.9733,-90.2458,1,82600,897.3,136545,42,597,786,870,1203,1461
17019,IL,Champaign County,"Champaign County, IL",206525,40.1396,-88.1994,1,97800,1670.1,242000,2183,904,909,1080,1405,1432
17021,IL,Christian County,"Christian County, IL",33895,39.5502,-89.2981,1,86600,1029.2,137544,350,616,685,899,1083,1238
17023,IL,Clark County,"Clark County, IL",15465,39.3316,-87.7921,1,91800,1131.5,176234,122,635,747,926,1181,1228
17025,IL,Clay County,"Clay County, IL",13250,38.7592,-88.4894,1,80400,942.0,122333,82,597,673,870,1140,1239
17027,IL,Clinton County,"Clinton County, IL",37000,38.6185,-89.4262,1,111400,1244.2,208839,249,951,984,1215,1570,1806
17029,IL,Coles County,"Coles County, IL",47075,39.5133,-88.2215,1,79600,1067.1,147790,466,614,689,895,1188,1269
17031,IL,Cook County,"Cook County, IL",5225365,41.7941,-87.7592,1,119900,2596.7,364331,51703,1458,1560,1761,2262,2657
17033,IL,Crawford County,"Crawford County, IL",18730,39.0059,-87.7696,1,92900,883.6,117075,48,597,725,870,1125,1461
17035,IL,Cumberland County,"Cumberland County, IL",10445,39.273,-88.2401,1,101600,1131.0,143060,58,597,665,870,1048,1308
17039,IL,De Witt County,"De Witt County, IL",15535,40.1678,-88.9043,1,97100,1076.3,148632,187,643,714,937,1177,1573
17037,IL,DeKalb County,"DeKalb County, IL",100685,41.8921,-88.7704,1,101300,1882.5,296311,1206,952,1058,1388,1891,2331
17041,IL,Douglas County,"Douglas County, IL",19715,39.7656,-88.2174,1,94400,1163.7,164469,156,756,786,870,1171,1239
17043,IL,DuPage County,"DuPage County, IL",930560,41.8593,-88.0857,1,119900,2635.8,424875,10079,1458,1560,1761,2262,2657
17045,IL,Edgar County,"Edgar County, IL",16850,39.6835,-87.7447,1,80300,826.5,111197,133,597,743,870,1187,1325
17047,IL,Edwards County,"Edwards County, IL",6180,38.4169,-88.0607,1,79800,726.4,100080,5,597,663,870,1048,1233
17049,IL,Effingham County,"Effingham County, IL",34595,39.0651,-88.59,1,101200,1299.3,221469,296,674,679,870,1160,1272
17051,IL,Fayette County,"Fayette County, IL",21465,39.0192,-89.0233,1,78500,884.4,111979,106,636,718,870,1113,1160
17053,IL,Ford County,"Ford County, IL",13485,40.5087,-88.2415,1,92000,1210.5,148504,162,597,663,870,1219,1219
17055,IL,Franklin County,"Franklin County, IL",37810,37.9938,-88.9241,1,72900,810.3,105885,337,597,663,870,1104,1255
17057,IL,Fulton County,"Fulton County, IL",33690,40.4987,-90.2166,1,80800,831.1,111854,329,659,663,870,1200,1266
17059,IL,Gallatin County,"Gallatin County, IL",4965,37.773,-88.237,1,78200,789.7,123471,17,597,684,870,1048,1239
17061,IL,Greene County,"Greene County, IL",12015,39.3465,-90.4245,1,80500,795.4,113643,54,615,684,897,1081,1244
17063,IL,Grundy County,"Grundy County, IL",52625,41.2846,-88.4185,1,118800,1915.4,323738,632,1045,1151,1510,1999,2006
17065,IL,Hamilton County,"Hamilton County, IL",8010,38.0811,-88.5391,1,81400,760.1,112524,21,597,705,870,1177,1239
17067,IL,Hancock County,"Hancock County, IL",17580,40.4165,-91.1466,1,91900,796.7,117375,168,597,739,870,1094,1153
17069,IL,Hardin County,"Hardin County, IL",3665,37.5261,-88.2738,1,73500,675.1,69942,24,597,663,870,1048,1239
17071,IL,Henderson County,"Henderson County, IL",6375,40.7989,-90.9263,1,82700,998.8,125750,44,659,663,870,1219,1239
17073,IL,Henry County,"Henry County, IL",49155,41.3682,-90.1146,1,98900,1158.3,164508,478,707,831,1025,1336,1578
17075,IL,Iroquois County,"Iroquois County, IL",27045,40.746,-87.8242,1,88600,1131.6,154215,268,660,668,876,1081,1269
17077,IL,Jackson County,"Jackson County, IL",53175,37.7756,-89.3658,1,83600,842.2,109318,505,670,770,977,1276,1297
17079,IL,Jasper County,"Jasper County, IL",9295,39.0093,-88.154,1,99600,811.6,116014,37,597,663,870,1048,1239
17081,IL,Jefferson County,"Jefferson County, IL",37045,38.3012,-88.9239,1,80500,1086.9,155639,234,747,752,987,1200,1363
17083,IL,Jersey County,"Jersey County, IL",21460,39.0706,-90.3558,1,111400,1332.7,193272,219,951,984,1215,1570,1806
17085,IL,Jo Daviess County,"Jo Daviess County, IL",21940,42.3535,-90.2109,1,101100,1596.4,266731,391,602,744,878,1160,1164
17087,IL,Johnson County,"Johnson County, IL",13315,37.4663,-88.881,1,83400,1283.1,191269,103,617,738,900,1197,1511
17089,IL,Kane County,"Kane County, IL",517255,41.938,-88.431,1,119900,2251.1,387842,6164,1458,1560,1761,2262,2657
17091,IL,Kankakee County,"Kankakee County, IL",107420,41.1495,-87.8603,1,91200,1640.8,228069,1045,858,954,1251,1654,1661
17093,IL,Kendall County,"Kendall County, IL",132795,41.5906,-88.4287,1,134200,2121.9,389902,2166,1428,1438,1886,2643,2730
17095,IL,Knox County,"Knox County, IL",49750,40.9328,-90.2133,1,85500,967.7,128129,533,653,663,870,1130,1153
17099,IL,La Salle County,"LaSalle County, IL",109495,41.3677,-88.8859,1,94200,1405.3,185147,1106,747,777,1020,1373,1545
17097,IL,Lake County,"Lake County, IL",713160,42.3233,-88.0037,1,119900,2315.3,399533,8123,1458,1560,1761,2262,2657
17101,IL,Lawrence County,"Lawrence County, IL",15300,38.7105,-87.7444,1,80700,999.3,134193,31,597,663,870,1075,1153
17103,IL,Lee County,"Lee County, IL",34220,41.7364,-89.3014,1,92000,1313.8,184325,319,605,786,883,1237,1319
17105,IL,Livingston County,"Livingston County, IL",35770,40.9185,-88.5067,1,96800,1177.5,166189,340,658,736,960,1230,1273
17107,IL,Logan County,"Logan County, IL",28025,40.1211,-89.3648,1,89000,1029.4,135418,359,632,718,922,1167,1222
17115,IL,Macon County,"Macon County, IL",103540,39.8659,-88.9547,1,91600,936.9,140466,1364,765,803,1000,1319,1558
17117,IL,Macoupin County,"Macoupin County, IL",44905,39.2603,-89.924,1,91100,1071.6,150051,369,697,701,920,1180,1417
17119,IL,Madison County,"Madison County, IL",265510,38.8277,-89.908,1,111400,1378.1,206328,3345,951,984,1215,1570,1806
17121,IL,Marion County,"Marion County, IL",37545,38.6506,-88.9189,1,84100,985.7,132170,328,622,726,870,1125,1454
17123,IL,Marshall County,"Marshall County, IL",11740,41.0132,-89.3466,1,97600,1009.7,160106,120,718,790,1003,1300,1364
17125,IL,Mason County,"Mason County, IL",13075,40.2972,-89.8887,1,86900,734.2,108961,121,597,684,870,1216,1453
17127,IL,Massac County,"Massac County, IL",14135,37.2436,-88.7294,1,83000,897.5,109700,92,597,727,870,1164,1239
17109,IL,McDonough County,"McDonough County, IL",27370,40.4552,-90.6778,1,81000,720.2,103271,277,627,706,915,1166,1382
17111,IL,McHenry County,"McHenry County, IL",311135,42.3251,-88.4529,1,119900,2069.1,357215,4306,1458,1560,1761,2262,2657
17113,IL,McLean County,"McLean County, IL",171285,40.5186,-88.7987,1,118800,1261.4,254886,2013,770,835,1080,1426,1432
17129,IL,Menard County,"Menard County, IL",12285,40.0116,-89.8102,1,114700,1186.6,202604,157,776,921,1132,1529,1564
17131,IL,Mercer County,"Mercer County, IL",15690,41.1987,-90.7457,1,98900,1094.7,157494,189,707,831,1025,1336,1578
17133,IL,Monroe County,"Monroe County, IL",34905,38.2818,-90.2029,1,111400,1734.3,320143,389,951,984,1215,1570,1806
17135,IL,Montgomery County,"Montgomery County, IL",28350,39.1886,-89.4794,1,93500,1000.6,132924,267,644,663,870,1098,1171
17137,IL,Morgan County,"Morgan County, IL",32880,39.7163,-90.1619,1,96400,993.1,150518,361,597,663,870,1067,1409
17139,IL,Moultrie County,"Moultrie County, IL",14530,39.6515,-88.6056,1,99000,1186.5,155520,123,597,665,870,1219,1461
17141,IL,Ogle County,"Ogle County, IL",51670,42.0455,-89.2945,1,101700,1390.8,217387,551,703,765,1003,1257,1412
17143,IL,Peoria County,"Peoria County, IL",181185,40.794,-89.7707,1,97600,1089.6,162278,2594,718,790,1003,1300,1364
17145,IL,Perry County,"Perry County, IL",20995,38.083,-89.3672,1,81100,892.7,129833,125,597,663,870,1183,1444
17147,IL,Piatt County,"Piatt County, IL",16700,39.9854,-88.6026,1,97800,1492.0,213766,239,904,909,1080,1405,1432
17149,IL,Pike County,"Pike County, IL",14775,39.5752,-90.9023,1,86600,789.8,117455,38,597,663,870,1048,1308
17151,IL,Pope County,"Pope County, IL",3800,37.4445,-88.5908,1,95500,1044.9,177923,13,604,672,881,1124,1255
17153,IL,Pulaski County,"Pulaski County, IL",5175,37.2361,-89.1414,1,65800,857.0,102147,15,597,731,870,1219,1461
17155,IL,Putnam County,"Putnam County, IL",5630,41.221,-89.2693,1,100800,1410.4,197290,50,597,756,870,1136,1461
17157,IL,Randolph County,"Randolph County, IL",30415,38.0569,-89.7708,1,96500,1009.9,155061,211,597,663,870,1099,1427
17159,IL,Richland County,"Richland County, IL",15715,38.7094,-88.0691,1,84900,882.9,125450,10,597,745,870,1067,1429
17161,IL,Rock Island County,"Rock Island County, IL",143820,41.4247,-90.5444,1,98900,1229.2,162014,1620,707,831,1025,1336,1578
17165,IL,Saline County,"Saline County, IL",23660,37.7529,-88.5408,1,78300,777.6,102468,167,597,663,870,1165,1169
17167,IL,Sangamon County,"Sangamon County, IL",196120,39.72,-89.7109,1,114700,1234.3,199200,2465,776,921,1132,1529,1564
17169,IL,Schuyler County,"Schuyler County, IL",6880,40.1608,-90.5864,1,92300,864.5,141139,18,597,786,870,1055,1461
17171,IL,Scott County,"Scott County, IL",4900,39.6332,-90.4836,1,99600,825.4,124665,23,597,663,870,1048,1153
17173,IL,Shelby County,"Shelby County, IL",21040,39.3963,-88.8455,1,90800,1052.8,142960,153,634,704,924,1113,1346
17163,IL,St. Clair County,"St. Clair County, IL",256790,38.4832,-89.9337,1,111400,1323.1,216272,3165,951,984,1215,1570,1806
17175,IL,Stark County,"Stark County, IL",5395,41.0905,-89.7721,1,97600,932.1,126347,38,718,790,1003,1300,1364
17177,IL,Stephenson County,"Stephenson County, IL",44480,42.3523,-89.6616,1,85800,825.4,125006,702,597,663,870,1056,1225
17179,IL,Tazewell County,"Tazewell County, IL",131275,40.4959,-89.5209,1,97600,1211.2,181591,1743,718,790,1003,1300,1364
17181,IL,Union County,"Union County, IL",17120,37.4668,-89.2604,1,90300,1077.7,148201,125,663,667,870,1120,1208
17183,IL,Vermilion County,"Vermilion County, IL",74115,40.1846,-87.7321,1,81500,873.3,120981,629,686,763,1001,1222,1351
17185,IL,Wabash County,"Wabash County, IL",11320,38.4582,-87.855,1,90500,967.9,147439,41,597,663,870,1219,1239
17187,IL,Warren County,"Warren County, IL",16760,40.8485,-90.6149,1,89300,847.6,136169,74,597,663,870,1113,1445
17189,IL,Washington County,"Washington County, IL",13780,38.3522,-89.414,1,102100,1050.7,138654,76,597,786,870,1115,1216
17191,IL,Wayne County,"Wayne County, IL",16125,38.4292,-88.4257,1,82600,963.8,143307,15,597,663,870,1048,1239
17193,IL,White County,"White County, IL",13835,38.0824,-88.2052,1,75400,770.0,133671,21,597,663,870,1196,1236
17195,IL,Whiteside County,"Whiteside County, IL",55570,41.7576,-89.9164,1,92200,1093.5,142172,625,633,686,899,1119,1192
